Sample,Output_Q31,Output_Float
2409,2,0.0000000
2410,-2,-0.0000000
2411,-5,-0.0000000
2412,-4,-0.0000000
2413,0,0.0000000
2414,3,0.0000000
2415,2,0.0000000
2416,-2,-0.0000000
2417,-5,-0.0000000
2418,-4,-0.0000000
2419,0,0.0000000
2420,3,0.0000000
2421,2,0.0000000
2422,-2,-0.0000000
2423,-5,-0.0000000
2424,-4,-0.0000000
2425,0,0.0000000
2426,3,0.0000000
2427,2,0.0000000
2428,-2,-0.0000000
2429,-5,-0.0000000
2430,-4,-0.0000000
2431,0,0.0000000
2432,3,0.0000000
2433,2,0.0000000
2434,-2,-0.0000000
2435,-5,-0.0000000
2436,-4,-0.0000000
2437,0,0.0000000
2438,3,0.0000000
2439,2,0.0000000
2440,-2,-0.0000000
2441,-5,-0.0000000
2442,-4,-0.0000000
2443,0,0.0000000
2444,3,0.0000000
2445,2,0.0000000
2446,-2,-0.0000000
2447,-5,-0.0000000
2448,-4,-0.0000000
2449,0,0.0000000
2450,3,0.0000000
2451,2,0.0000000
2452,-2,-0.0000000
2453,-5,-0.0000000
2454,-4,-0.0000000
2455,0,0.0000000
2456,3,0.0000000
2457,2,0.0000000
2458,-2,-0.0000000
2459,-5,-0.0000000
2460,-4,-0.0000000
2461,0,0.0000000
2462,3,0.0000000
2463,2,0.0000000
2464,-2,-0.0000000
2465,-5,-0.0000000
2466,-4,-0.0000000
2467,0,0.0000000
2468,3,0.0000000
2469,2,0.0000000
2470,-2,-0.0000000
2471,-5,-0.0000000
2472,-4,-0.0000000
2473,0,0.0000000
2474,3,0.0000000
2475,2,0.0000000
2476,-2,-0.0000000
2477,-5,-0.0000000
2478,-4,-0.0000000
2479,0,0.0000000
2480,3,0.0000000
2481,2,0.0000000
2482,-2,-0.0000000
2483,-5,-0.0000000
2484,-4,-0.0000000
2485,0,0.0000000
2486,3,0.0000000
2487,2,0.0000000
2488,-2,-0.0000000
2489,-5,-0.0000000
2490,-4,-0.0000000
2491,0,0.0000000
2492,3,0.0000000
2493,2,0.0000000
2494,-2,-0.0000000
2495,-5,-0.0000000
2496,-4,-0.0000000
2497,0,0.0000000
2498,3,0.0000000
2499,2,0.0000000
2500,-2,-0.0000000
2501,-5,-0.0000000
2502,-4,-0.0000000
2503,0,0.0000000
2504,3,0.0000000
2505,2,0.0000000
2506,-2,-0.0000000
2507,-5,-0.0000000
2508,-4,-0.0000000
2509,0,0.0000000
2510,3,0.0000000
2511,2,0.0000000
2512,-2,-0.0000000
2513,-5,-0.0000000
2514,-4,-0.0000000
2515,0,0.0000000
2516,3,0.0000000
2517,2,0.0000000
2518,-2,-0.0000000
2519,-5,-0.0000000
2520,-4,-0.0000000
2521,0,0.0000000
2522,3,0.0000000
2523,2,0.0000000
2524,-2,-0.0000000
2525,-5,-0.0000000
2526,-4,-0.0000000
2527,0,0.0000000
2528,3,0.0000000
2529,2,0.0000000
2530,-2,-0.0000000
2531,-5,-0.0000000
2532,-4,-0.0000000
2533,0,0.0000000
2534,3,0.0000000
2535,2,0.0000000
2536,-2,-0.0000000
2537,-5,-0.0000000
2538,-4,-0.0000000
2539,0,0.0000000
2540,3,0.0000000
2541,2,0.0000000
2542,-2,-0.0000000
2543,-5,-0.0000000
2544,-4,-0.0000000
2545,0,0.0000000
2546,3,0.0000000
2547,2,0.0000000
2548,-2,-0.0000000
2549,-5,-0.0000000
2550,-4,-0.0000000
2551,0,0.0000000
2552,3,0.0000000
2553,2,0.0000000
2554,-2,-0.0000000
2555,-5,-0.0000000
2556,-4,-0.0000000
2557,0,0.0000000
2558,3,0.0000000
2559,2,0.0000000
2560,-2,-0.0000000
2561,-5,-0.0000000
2562,-4,-0.0000000
2563,0,0.0000000
2564,3,0.0000000
2565,2,0.0000000
2566,-2,-0.0000000
2567,-5,-0.0000000
2568,-4,-0.0000000
2569,0,0.0000000
2570,3,0.0000000
2571,2,0.0000000
2572,-2,-0.0000000
2573,-5,-0.0000000
2574,-4,-0.0000000
2575,0,0.0000000
2576,3,0.0000000
2577,2,0.0000000
2578,-2,-0.0000000
2579,-5,-0.0000000
2580,-4,-0.0000000
2581,0,0.0000000
2582,3,0.0000000
2583,2,0.0000000
2584,-2,-0.0000000
2585,-5,-0.0000000
2586,-4,-0.0000000
2587,0,0.0000000
2588,3,0.0000000
2589,2,0.0000000
2590,-2,-0.0000000
2591,-5,-0.0000000
2592,-4,-0.0000000
2593,0,0.0000000
2594,3,0.0000000
2595,2,0.0000000
2596,-2,-0.0000000
2597,-5,-0.0000000
2598,-4,-0.0000000
2599,0,0.0000000
2600,3,0.0000000
2601,2,0.0000000
2602,-2,-0.0000000
2603,-5,-0.0000000
2604,-4,-0.0000000
2605,0,0.0000000
2606,3,0.0000000
2607,2,0.0000000
2608,-2,-0.0000000
2609,-5,-0.0000000
2610,-4,-0.0000000
2611,0,0.0000000
2612,3,0.0000000
2613,2,0.0000000
2614,-2,-0.0000000
2615,-5,-0.0000000
2616,-4,-0.0000000
2617,0,0.0000000
2618,3,0.0000000
2619,2,0.0000000
2620,-2,-0.0000000
2621,-5,-0.0000000
2622,-4,-0.0000000
2623,0,0.0000000
2624,3,0.0000000
2625,2,0.0000000
2626,-2,-0.0000000
2627,-5,-0.0000000
2628,-4,-0.0000000
2629,0,0.0000000
2630,3,0.0000000
2631,2,0.0000000
2632,-2,-0.0000000
2633,-5,-0.0000000
2634,-4,-0.0000000
2635,0,0.0000000
2636,3,0.0000000
2637,2,0.0000000
2638,-2,-0.0000000
2639,-5,-0.0000000
2640,-4,-0.0000000
2641,0,0.0000000
2642,3,0.0000000
2643,2,0.0000000
2644,-2,-0.0000000
2645,-5,-0.0000000
2646,-4,-0.0000000
2647,0,0.0000000
2648,3,0.0000000
2649,2,0.0000000
2650,-2,-0.0000000
2651,-5,-0.0000000
2652,-4,-0.0000000
2653,0,0.0000000
2654,3,0.0000000
2655,2,0.0000000
2656,-2,-0.0000000
2657,-5,-0.0000000
2658,-4,-0.0000000
2659,0,0.0000000
2660,3,0.0000000
2661,2,0.0000000
2662,-2,-0.0000000
2663,-5,-0.0000000
2664,-4,-0.0000000
2665,0,0.0000000
2666,3,0.0000000
2667,2,0.0000000
2668,-2,-0.0000000
2669,-5,-0.0000000
2670,-4,-0.0000000
2671,0,0.0000000
2672,3,0.0000000
2673,2,0.0000000
2674,-2,-0.0000000
2675,-5,-0.0000000
2676,-4,-0.0000000
2677,0,0.0000000
2678,3,0.0000000
2679,2,0.0000000
2680,-2,-0.0000000
2681,-5,-0.0000000
2682,-4,-0.0000000
2683,0,0.0000000
2684,3,0.0000000
2685,2,0.0000000
2686,-2,-0.0000000
2687,-5,-0.0000000
2688,-4,-0.0000000
2689,0,0.0000000
2690,3,0.0000000
2691,2,0.0000000
2692,-2,-0.0000000
2693,-5,-0.0000000
2694,-4,-0.0000000
2695,0,0.0000000
2696,3,0.0000000
2697,2,0.0000000
2698,-2,-0.0000000
2699,-5,-0.0000000
2700,-4,-0.0000000
2701,0,0.0000000
2702,3,0.0000000
2703,2,0.0000000
2704,-2,-0.0000000
2705,-5,-0.0000000
2706,-4,-0.0000000
2707,0,0.0000000
2708,3,0.0000000
2709,2,0.0000000
2710,-2,-0.0000000
2711,-5,-0.0000000
2712,-4,-0.0000000
2713,0,0.0000000
2714,3,0.0000000
2715,2,0.0000000
2716,-2,-0.0000000
2717,-5,-0.0000000
2718,-4,-0.0000000
2719,0,0.0000000
2720,3,0.0000000
2721,2,0.0000000
2722,-2,-0.0000000
2723,-5,-0.0000000
2724,-4,-0.0000000
2725,0,0.0000000
2726,3,0.0000000
2727,2,0.0000000
2728,-2,-0.0000000
2729,-5,-0.0000000
2730,-4,-0.0000000
2731,0,0.0000000
2732,3,0.0000000
2733,2,0.0000000
2734,-2,-0.0000000
2735,-5,-0.0000000
2736,-4,-0.0000000
2737,0,0.0000000
2738,3,0.0000000
2739,2,0.0000000
2740,-2,-0.0000000
2741,-5,-0.0000000
2742,-4,-0.0000000
2743,0,0.0000000
2744,3,0.0000000
2745,2,0.0000000
2746,-2,-0.0000000
2747,-5,-0.0000000
2748,-4,-0.0000000
2749,0,0.0000000
2750,3,0.0000000
2751,2,0.0000000
2752,-2,-0.0000000
2753,-5,-0.0000000
2754,-4,-0.0000000
2755,0,0.0000000
2756,3,0.0000000
2757,2,0.0000000
2758,-2,-0.0000000
2759,-5,-0.0000000
2760,-4,-0.0000000
2761,0,0.0000000
2762,3,0.0000000
2763,2,0.0000000
2764,-2,-0.0000000
2765,-5,-0.0000000
2766,-4,-0.0000000
2767,0,0.0000000
2768,3,0.0000000
2769,2,0.0000000
2770,-2,-0.0000000
2771,-5,-0.0000000
2772,-4,-0.0000000
2773,0,0.0000000
2774,3,0.0000000
2775,2,0.0000000
2776,-2,-0.0000000
2777,-5,-0.0000000
2778,-4,-0.0000000
2779,0,0.0000000
2780,3,0.0000000
2781,2,0.0000000
2782,-2,-0.0000000
2783,-5,-0.0000000
2784,-4,-0.0000000
2785,0,0.0000000
2786,3,0.0000000
2787,2,0.0000000
2788,-2,-0.0000000
2789,-5,-0.0000000
2790,-4,-0.0000000
2791,0,0.0000000
2792,3,0.0000000
2793,2,0.0000000
2794,-2,-0.0000000
2795,-5,-0.0000000
2796,-4,-0.0000000
2797,0,0.0000000
2798,3,0.0000000
2799,2,0.0000000
2800,-2,-0.0000000
2801,-5,-0.0000000
2802,-4,-0.0000000
2803,0,0.0000000
2804,3,0.0000000
2805,2,0.0000000
2806,-2,-0.0000000
2807,-5,-0.0000000
2808,-4,-0.0000000
2809,0,0.0000000
2810,3,0.0000000
2811,2,0.0000000
2812,-2,-0.0000000
2813,-5,-0.0000000
2814,-4,-0.0000000
2815,0,0.0000000
2816,3,0.0000000
2817,2,0.0000000
2818,-2,-0.0000000
2819,-5,-0.0000000
2820,-4,-0.0000000
2821,0,0.0000000
2822,3,0.0000000
2823,2,0.0000000
2824,-2,-0.0000000
2825,-5,-0.0000000
2826,-4,-0.0000000
2827,0,0.0000000
2828,3,0.0000000
2829,2,0.0000000
2830,-2,-0.0000000
2831,-5,-0.0000000
2832,-4,-0.0000000
2833,0,0.0000000
2834,3,0.0000000
2835,2,0.0000000
2836,-2,-0.0000000
2837,-5,-0.0000000
2838,-4,-0.0000000
2839,0,0.0000000
2840,3,0.0000000
2841,2,0.0000000
2842,-2,-0.0000000
2843,-5,-0.0000000
2844,-4,-0.0000000
2845,0,0.0000000
2846,3,0.0000000
2847,2,0.0000000
2848,-2,-0.0000000
2849,-5,-0.0000000
2850,-4,-0.0000000
2851,0,0.0000000
2852,3,0.0000000
2853,2,0.0000000
2854,-2,-0.0000000
2855,-5,-0.0000000
2856,-4,-0.0000000
2857,0,0.0000000
2858,3,0.0000000
2859,2,0.0000000
2860,-2,-0.0000000
2861,-5,-0.0000000
2862,-4,-0.0000000
2863,0,0.0000000
2864,3,0.0000000
2865,2,0.0000000
2866,-2,-0.0000000
2867,-5,-0.0000000
2868,-4,-0.0000000
2869,0,0.0000000
2870,3,0.0000000
2871,2,0.0000000
2872,-2,-0.0000000
2873,-5,-0.0000000
2874,-4,-0.0000000
2875,0,0.0000000
2876,3,0.0000000
2877,2,0.0000000
2878,-2,-0.0000000
2879,-5,-0.0000000
2880,-4,-0.0000000
2881,0,0.0000000
2882,3,0.0000000
2883,2,0.0000000
2884,-2,-0.0000000
2885,-5,-0.0000000
2886,-4,-0.0000000
2887,0,0.0000000
2888,3,0.0000000
2889,2,0.0000000
2890,-2,-0.0000000
2891,-5,-0.0000000
2892,-4,-0.0000000
2893,0,0.0000000
2894,3,0.0000000
2895,2,0.0000000
2896,-2,-0.0000000
2897,-5,-0.0000000
2898,-4,-0.0000000
2899,0,0.0000000
2900,3,0.0000000
2901,2,0.0000000
2902,-2,-0.0000000
2903,-5,-0.0000000
2904,-4,-0.0000000
2905,0,0.0000000
2906,3,0.0000000
2907,2,0.0000000
2908,-2,-0.0000000
2909,-5,-0.0000000
2910,-4,-0.0000000
2911,0,0.0000000
2912,3,0.0000000
2913,2,0.0000000
2914,-2,-0.0000000
2915,-5,-0.0000000
2916,-4,-0.0000000
2917,0,0.0000000
2918,3,0.0000000
2919,2,0.0000000
2920,-2,-0.0000000
2921,-5,-0.0000000
2922,-4,-0.0000000
2923,0,0.0000000
2924,3,0.0000000
2925,2,0.0000000
2926,-2,-0.0000000
2927,-5,-0.0000000
2928,-4,-0.0000000
2929,0,0.0000000
2930,3,0.0000000
2931,2,0.0000000
2932,-2,-0.0000000
2933,-5,-0.0000000
2934,-4,-0.0000000
2935,0,0.0000000
2936,3,0.0000000
2937,2,0.0000000
2938,-2,-0.0000000
2939,-5,-0.0000000
2940,-4,-0.0000000
2941,0,0.0000000
2942,3,0.0000000
2943,2,0.0000000
2944,-2,-0.0000000
2945,-5,-0.0000000
2946,-4,-0.0000000
2947,0,0.0000000
2948,3,0.0000000
2949,2,0.0000000
2950,-2,-0.0000000
2951,-5,-0.0000000
2952,-4,-0.0000000
2953,0,0.0000000
2954,3,0.0000000
2955,2,0.0000000
2956,-2,-0.0000000
2957,-5,-0.0000000
2958,-4,-0.0000000
2959,0,0.0000000
2960,3,0.0000000
2961,2,0.0000000
2962,-2,-0.0000000
2963,-5,-0.0000000
2964,-4,-0.0000000
2965,0,0.0000000
2966,3,0.0000000
2967,2,0.0000000
2968,-2,-0.0000000
2969,-5,-0.0000000
2970,-4,-0.0000000
2971,0,0.0000000
2972,3,0.0000000
2973,2,0.0000000
2974,-2,-0.0000000
2975,-5,-0.0000000
2976,-4,-0.0000000
2977,0,0.0000000
2978,3,0.0000000
2979,2,0.0000000
2980,-2,-0.0000000
2981,-5,-0.0000000
2982,-4,-0.0000000
2983,0,0.0000000
2984,3,0.0000000
2985,2,0.0000000
2986,-2,-0.0000000
2987,-5,-0.0000000
2988,-4,-0.0000000
2989,0,0.0000000
2990,3,0.0000000
2991,2,0.0000000
2992,-2,-0.0000000
2993,-5,-0.0000000
2994,-4,-0.0000000
2995,0,0.0000000
2996,3,0.0000000
2997,2,0.0000000
2998,-2,-0.0000000
2999,-5,-0.0000000
3000,-4,-0.0000000
3001,0,0.0000000
3002,3,0.0000000
3003,2,0.0000000
3004,-2,-0.0000000
3005,-5,-0.0000000
3006,-4,-0.0000000
3007,0,0.0000000
3008,3,0.0000000
3009,2,0.0000000
3010,-2,-0.0000000
3011,-5,-0.0000000
3012,-4,-0.0000000
3013,0,0.0000000
3014,3,0.0000000
3015,2,0.0000000
3016,-2,-0.0000000
3017,-5,-0.0000000
3018,-4,-0.0000000
3019,0,0.0000000
3020,3,0.0000000
3021,2,0.0000000
3022,-2,-0.0000000
3023,-5,-0.0000000
3024,-4,-0.0000000
3025,0,0.0000000
3026,3,0.0000000
3027,2,0.0000000
3028,-2,-0.0000000
3029,-5,-0.0000000
3030,-4,-0.0000000
3031,0,0.0000000
3032,3,0.0000000
3033,2,0.0000000
3034,-2,-0.0000000
3035,-5,-0.0000000
3036,-4,-0.0000000
3037,0,0.0000000
3038,3,0.0000000
3039,2,0.0000000
3040,-2,-0.0000000
3041,-5,-0.0000000
3042,-4,-0.0000000
3043,0,0.0000000
3044,3,0.0000000
3045,2,0.0000000
3046,-2,-0.0000000
3047,-5,-0.0000000
3048,-4,-0.0000000
3049,0,0.0000000
3050,3,0.0000000
3051,2,0.0000000
3052,-2,-0.0000000
3053,-5,-0.0000000
3054,-4,-0.0000000
3055,0,0.0000000
3056,3,0.0000000
3057,2,0.0000000
3058,-2,-0.0000000
3059,-5,-0.0000000
3060,-4,-0.0000000
3061,0,0.0000000
3062,3,0.0000000
3063,2,0.0000000
3064,-2,-0.0000000
3065,-5,-0.0000000
3066,-4,-0.0000000
3067,0,0.0000000
3068,3,0.0000000
3069,2,0.0000000
3070,-2,-0.0000000
3071,-5,-0.0000000
3072,-4,-0.0000000
3073,0,0.0000000
3074,3,0.0000000
3075,2,0.0000000
3076,-2,-0.0000000
3077,-5,-0.0000000
3078,-4,-0.0000000
3079,0,0.0000000
3080,3,0.0000000
3081,2,0.0000000
3082,-2,-0.0000000
3083,-5,-0.0000000
3084,-4,-0.0000000
3085,0,0.0000000
3086,3,0.0000000
3087,2,0.0000000
3088,-2,-0.0000000
3089,-5,-0.0000000
3090,-4,-0.0000000
3091,0,0.0000000
3092,3,0.0000000
3093,2,0.0000000
3094,-2,-0.0000000
3095,-5,-0.0000000
3096,-4,-0.0000000
3097,0,0.0000000
3098,3,0.0000000
3099,2,0.0000000
3100,-2,-0.0000000
3101,-5,-0.0000000
3102,-4,-0.0000000
3103,0,0.0000000
3104,3,0.0000000
3105,2,0.0000000
3106,-2,-0.0000000
3107,-5,-0.0000000
3108,-4,-0.0000000
3109,0,0.0000000
3110,3,0.0000000
3111,2,0.0000000
3112,-2,-0.0000000
3113,-5,-0.0000000
3114,-4,-0.0000000
3115,0,0.0000000
3116,3,0.0000000
3117,2,0.0000000
3118,-2,-0.0000000
3119,-5,-0.0000000
3120,-4,-0.0000000
3121,0,0.0000000
3122,3,0.0000000
3123,2,0.0000000
3124,-2,-0.0000000
3125,-5,-0.0000000
3126,-4,-0.0000000
3127,0,0.0000000
3128,3,0.0000000
3129,2,0.0000000
3130,-2,-0.0000000
3131,-5,-0.0000000
3132,-4,-0.0000000
3133,0,0.0000000
3134,3,0.0000000
3135,2,0.0000000
3136,-2,-0.0000000
3137,-5,-0.0000000
3138,-4,-0.0000000
3139,0,0.0000000
3140,3,0.0000000
3141,2,0.0000000
3142,-2,-0.0000000
3143,-5,-0.0000000
3144,-4,-0.0000000
3145,0,0.0000000
3146,3,0.0000000
3147,2,0.0000000
3148,-2,-0.0000000
3149,-5,-0.0000000
3150,-4,-0.0000000
3151,0,0.0000000
3152,3,0.0000000
3153,2,0.0000000
3154,-2,-0.0000000
3155,-5,-0.0000000
3156,-4,-0.0000000
3157,0,0.0000000
3158,3,0.0000000
3159,2,0.0000000
3160,-2,-0.0000000
3161,-5,-0.0000000
3162,-4,-0.0000000
3163,0,0.0000000
3164,3,0.0000000
3165,2,0.0000000
3166,-2,-0.0000000
3167,-5,-0.0000000
3168,-4,-0.0000000
3169,0,0.0000000
3170,3,0.0000000
3171,2,0.0000000
3172,-2,-0.0000000
3173,-5,-0.0000000
3174,-4,-0.0000000
3175,0,0.0000000
3176,3,0.0000000
3177,2,0.0000000
3178,-2,-0.0000000
3179,-5,-0.0000000
3180,-4,-0.0000000
3181,0,0.0000000
3182,3,0.0000000
3183,2,0.0000000
3184,-2,-0.0000000
3185,-5,-0.0000000
3186,-4,-0.0000000
3187,0,0.0000000
3188,3,0.0000000
3189,2,0.0000000
3190,-2,-0.0000000
3191,-5,-0.0000000
3192,-4,-0.0000000
3193,0,0.0000000
3194,3,0.0000000
3195,2,0.0000000
3196,-2,-0.0000000
3197,-5,-0.0000000
3198,-4,-0.0000000
3199,0,0.0000000
3200,3,0.0000000
3201,2,0.0000000
3202,-2,-0.0000000
3203,-5,-0.0000000
3204,-4,-0.0000000
3205,0,0.0000000
3206,3,0.0000000
3207,2,0.0000000
3208,-2,-0.0000000
3209,-5,-0.0000000
3210,-4,-0.0000000
3211,0,0.0000000
3212,3,0.0000000
3213,2,0.0000000
3214,-2,-0.0000000
3215,-5,-0.0000000
3216,-4,-0.0000000
3217,0,0.0000000
3218,3,0.0000000
3219,2,0.0000000
3220,-2,-0.0000000
3221,-5,-0.0000000
3222,-4,-0.0000000
3223,0,0.0000000
3224,3,0.0000000
3225,2,0.0000000
3226,-2,-0.0000000
3227,-5,-0.0000000
3228,-4,-0.0000000
3229,0,0.0000000
3230,3,0.0000000
3231,2,0.0000000
3232,-2,-0.0000000
3233,-5,-0.0000000
3234,-4,-0.0000000
3235,0,0.0000000
3236,3,0.0000000
3237,2,0.0000000
3238,-2,-0.0000000
3239,-5,-0.0000000
3240,-4,-0.0000000
3241,0,0.0000000
3242,3,0.0000000
3243,2,0.0000000
3244,-2,-0.0000000
3245,-5,-0.0000000
3246,-4,-0.0000000
3247,0,0.0000000
3248,3,0.0000000
3249,2,0.0000000
3250,-2,-0.0000000
3251,-5,-0.0000000
3252,-4,-0.0000000
3253,0,0.0000000
3254,3,0.0000000
3255,2,0.0000000
3256,-2,-0.0000000
3257,-5,-0.0000000
3258,-4,-0.0000000
3259,0,0.0000000
3260,3,0.0000000
3261,2,0.0000000
3262,-2,-0.0000000
3263,-5,-0.0000000
3264,-4,-0.0000000
3265,0,0.0000000
3266,3,0.0000000
3267,2,0.0000000
3268,-2,-0.0000000
3269,-5,-0.0000000
3270,-4,-0.0000000
3271,0,0.0000000
3272,3,0.0000000
3273,2,0.0000000
3274,-2,-0.0000000
3275,-5,-0.0000000
3276,-4,-0.0000000
3277,0,0.0000000
3278,3,0.0000000
3279,2,0.0000000
3280,-2,-0.0000000
3281,-5,-0.0000000
3282,-4,-0.0000000
3283,0,0.0000000
3284,3,0.0000000
3285,2,0.0000000
3286,-2,-0.0000000
3287,-5,-0.0000000
3288,-4,-0.0000000
3289,0,0.0000000
3290,3,0.0000000
3291,2,0.0000000
3292,-2,-0.0000000
3293,-5,-0.0000000
3294,-4,-0.0000000
3295,0,0.0000000
3296,3,0.0000000
3297,2,0.0000000
3298,-2,-0.0000000
3299,-5,-0.0000000
3300,-4,-0.0000000
3301,0,0.0000000
3302,3,0.0000000
3303,2,0.0000000
3304,-2,-0.0000000
3305,-5,-0.0000000
3306,-4,-0.0000000
3307,0,0.0000000
3308,3,0.0000000
3309,2,0.0000000
3310,-2,-0.0000000
3311,-5,-0.0000000
3312,-4,-0.0000000
3313,0,0.0000000
3314,3,0.0000000
3315,2,0.0000000
3316,-2,-0.0000000
3317,-5,-0.0000000
3318,-4,-0.0000000
3319,0,0.0000000
3320,3,0.0000000
3321,2,0.0000000
3322,-2,-0.0000000
3323,-5,-0.0000000
3324,-4,-0.0000000
3325,0,0.0000000
3326,3,0.0000000
3327,2,0.0000000
3328,-2,-0.0000000
3329,-5,-0.0000000
3330,-4,-0.0000000
3331,0,0.0000000
3332,3,0.0000000
3333,2,0.0000000
3334,-2,-0.0000000
3335,-5,-0.0000000
3336,-4,-0.0000000
3337,0,0.0000000
3338,3,0.0000000
3339,2,0.0000000
3340,-2,-0.0000000
3341,-5,-0.0000000
3342,-4,-0.0000000
3343,0,0.0000000
3344,3,0.0000000
3345,2,0.0000000
3346,-2,-0.0000000
3347,-5,-0.0000000
3348,-4,-0.0000000
3349,0,0.0000000
3350,3,0.0000000
3351,2,0.0000000
3352,-2,-0.0000000
3353,-5,-0.0000000
3354,-4,-0.0000000
3355,0,0.0000000
3356,3,0.0000000
3357,2,0.0000000
3358,-2,-0.0000000
3359,-5,-0.0000000
3360,-4,-0.0000000
3361,0,0.0000000
3362,3,0.0000000
3363,2,0.0000000
3364,-2,-0.0000000
3365,-5,-0.0000000
3366,-4,-0.0000000
3367,0,0.0000000
3368,3,0.0000000
3369,2,0.0000000
3370,-2,-0.0000000
3371,-5,-0.0000000
3372,-4,-0.0000000
3373,0,0.0000000
3374,3,0.0000000
3375,2,0.0000000
3376,-2,-0.0000000
3377,-5,-0.0000000
3378,-4,-0.0000000
3379,0,0.0000000
3380,3,0.0000000
3381,2,0.0000000
3382,-2,-0.0000000
3383,-5,-0.0000000
3384,-4,-0.0000000
3385,0,0.0000000
3386,3,0.0000000
3387,2,0.0000000
3388,-2,-0.0000000
3389,-5,-0.0000000
3390,-4,-0.0000000
3391,0,0.0000000
3392,3,0.0000000
3393,2,0.0000000
3394,-2,-0.0000000
3395,-5,-0.0000000
3396,-4,-0.0000000
3397,0,0.0000000
3398,3,0.0000000
3399,2,0.0000000
3400,-2,-0.0000000
3401,-5,-0.0000000
3402,-4,-0.0000000
3403,0,0.0000000
3404,3,0.0000000
3405,2,0.0000000
3406,-2,-0.0000000
3407,-5,-0.0000000
3408,-4,-0.0000000
3409,0,0.0000000
3410,3,0.0000000
3411,2,0.0000000
3412,-2,-0.0000000
3413,-5,-0.0000000
3414,-4,-0.0000000
3415,0,0.0000000
3416,3,0.0000000
3417,2,0.0000000
3418,-2,-0.0000000
3419,-5,-0.0000000
3420,-4,-0.0000000
3421,0,0.0000000
3422,3,0.0000000
3423,2,0.0000000
3424,-2,-0.0000000
3425,-5,-0.0000000
3426,-4,-0.0000000
3427,0,0.0000000
3428,3,0.0000000
3429,2,0.0000000
3430,-2,-0.0000000
3431,-5,-0.0000000
3432,-4,-0.0000000
3433,0,0.0000000
3434,3,0.0000000
3435,2,0.0000000
3436,-2,-0.0000000
3437,-5,-0.0000000
3438,-4,-0.0000000
3439,0,0.0000000
3440,3,0.0000000
3441,2,0.0000000
3442,-2,-0.0000000
3443,-5,-0.0000000
3444,-4,-0.0000000
3445,0,0.0000000
3446,3,0.0000000
3447,2,0.0000000
3448,-2,-0.0000000
3449,-5,-0.0000000
3450,-4,-0.0000000
3451,0,0.0000000
3452,3,0.0000000
3453,2,0.0000000
3454,-2,-0.0000000
3455,-5,-0.0000000
3456,-4,-0.0000000
3457,0,0.0000000
3458,3,0.0000000
3459,2,0.0000000
3460,-2,-0.0000000
3461,-5,-0.0000000
3462,-4,-0.0000000
3463,0,0.0000000
3464,3,0.0000000
3465,2,0.0000000
3466,-2,-0.0000000
3467,-5,-0.0000000
3468,-4,-0.0000000
3469,0,0.0000000
3470,3,0.0000000
3471,2,0.0000000
3472,-2,-0.0000000
3473,-5,-0.0000000
3474,-4,-0.0000000
3475,0,0.0000000
3476,3,0.0000000
3477,2,0.0000000
3478,-2,-0.0000000
3479,-5,-0.0000000
3480,-4,-0.0000000
3481,0,0.0000000
3482,3,0.0000000
3483,2,0.0000000
3484,-2,-0.0000000
3485,-5,-0.0000000
3486,-4,-0.0000000
3487,0,0.0000000
3488,3,0.0000000
3489,2,0.0000000
3490,-2,-0.0000000
3491,-5,-0.0000000
3492,-4,-0.0000000
3493,0,0.0000000
3494,3,0.0000000
3495,2,0.0000000
3496,-2,-0.0000000
3497,-5,-0.0000000
3498,-4,-0.0000000
3499,0,0.0000000
3500,3,0.0000000
3501,2,0.0000000
3502,-2,-0.0000000
3503,-5,-0.0000000
3504,-4,-0.0000000
3505,0,0.0000000
3506,3,0.0000000
3507,2,0.0000000
3508,-2,-0.0000000
3509,-5,-0.0000000
3510,-4,-0.0000000
3511,0,0.0000000
3512,3,0.0000000
3513,2,0.0000000
3514,-2,-0.0000000
3515,-5,-0.0000000
3516,-4,-0.0000000
3517,0,0.0000000
3518,3,0.0000000
3519,2,0.0000000
3520,-2,-0.0000000
3521,-5,-0.0000000
3522,-4,-0.0000000
3523,0,0.0000000
3524,3,0.0000000
3525,2,0.0000000
3526,-2,-0.0000000
3527,-5,-0.0000000
3528,-4,-0.0000000
3529,0,0.0000000
3530,3,0.0000000
3531,2,0.0000000
3532,-2,-0.0000000
3533,-5,-0.0000000
3534,-4,-0.0000000
3535,0,0.0000000
3536,3,0.0000000
3537,2,0.0000000
3538,-2,-0.0000000
3539,-5,-0.0000000
3540,-4,-0.0000000
3541,0,0.0000000
3542,3,0.0000000
3543,2,0.0000000
3544,-2,-0.0000000
3545,-5,-0.0000000
3546,-4,-0.0000000
3547,0,0.0000000
3548,3,0.0000000
3549,2,0.0000000
3550,-2,-0.0000000
3551,-5,-0.0000000
3552,-4,-0.0000000
3553,0,0.0000000
3554,3,0.0000000
3555,2,0.0000000
3556,-2,-0.0000000
3557,-5,-0.0000000
3558,-4,-0.0000000
3559,0,0.0000000
3560,3,0.0000000
3561,2,0.0000000
3562,-2,-0.0000000
3563,-5,-0.0000000
3564,-4,-0.0000000
3565,0,0.0000000
3566,3,0.0000000
3567,2,0.0000000
3568,-2,-0.0000000
3569,-5,-0.0000000
3570,-4,-0.0000000
3571,0,0.0000000
3572,3,0.0000000
3573,2,0.0000000
