Sample,Output_Q31,Output_Float
1175,-2320,-0.0000011
1176,-3255,-0.0000015
1177,-945,-0.0000004
1178,2300,0.0000011
1179,3247,0.0000015
1180,955,0.0000004
1181,-2284,-0.0000011
1182,-3243,-0.0000015
1183,-968,-0.0000005
1184,2265,0.0000011
1185,3234,0.0000015
1186,976,0.0000005
1187,-2250,-0.0000010
1188,-3229,-0.0000015
1189,-988,-0.0000005
1190,2231,0.0000010
1191,3220,0.0000015
1192,996,0.0000005
1193,-2216,-0.0000010
1194,-3215,-0.0000015
1195,-1008,-0.0000005
1196,2197,0.0000010
1197,3206,0.0000015
1198,1016,0.0000005
1199,-2182,-0.0000010
1200,-3201,-0.0000015
1201,-1028,-0.0000005
1202,2163,0.0000010
1203,3191,0.0000015
1204,1035,0.0000005
1205,-2147,-0.0000010
1206,-3184,-0.0000015
1207,-1046,-0.0000005
1208,2127,0.0000010
1209,3173,0.0000015
1210,1053,0.0000005
1211,-2111,-0.0000010
1212,-3166,-0.0000015
1213,-1064,-0.0000005
1214,2091,0.0000010
1215,3155,0.0000015
1216,1072,0.0000005
1217,-2074,-0.0000010
1218,-3149,-0.0000015
1219,-1084,-0.0000005
1220,2054,0.0000010
1221,3138,0.0000015
1222,1091,0.0000005
1223,-2038,-0.0000009
1224,-3131,-0.0000015
1225,-1102,-0.0000005
1226,2018,0.0000009
1227,3120,0.0000015
1228,1109,0.0000005
1229,-2002,-0.0000009
1230,-3113,-0.0000014
1231,-1120,-0.0000005
1232,1982,0.0000009
1233,3102,0.0000014
1234,1127,0.0000005
1235,-1966,-0.0000009
1236,-3095,-0.0000014
1237,-1138,-0.0000005
1238,1946,0.0000009
1239,3084,0.0000014
1240,1145,0.0000005
1241,-1930,-0.0000009
1242,-3077,-0.0000014
1243,-1156,-0.0000005
1244,1910,0.0000009
1245,3066,0.0000014
1246,1163,0.0000005
1247,-1895,-0.0000009
1248,-3060,-0.0000014
1249,-1173,-0.0000005
1250,1877,0.0000009
1251,3050,0.0000014
1252,1179,0.0000005
1253,-1863,-0.0000009
1254,-3044,-0.0000014
1255,-1189,-0.0000006
1256,1844,0.0000009
1257,3033,0.0000014
1258,1195,0.0000006
1259,-1829,-0.0000009
1260,-3025,-0.0000014
1261,-1204,-0.0000006
1262,1810,0.0000008
1263,3013,0.0000014
1264,1209,0.0000006
1265,-1795,-0.0000008
1266,-3005,-0.0000014
1267,-1218,-0.0000006
1268,1776,0.0000008
1269,2993,0.0000014
1270,1223,0.0000006
1271,-1761,-0.0000008
1272,-2985,-0.0000014
1273,-1232,-0.0000006
1274,1742,0.0000008
1275,2973,0.0000014
1276,1237,0.0000006
1277,-1727,-0.0000008
1278,-2965,-0.0000014
1279,-1246,-0.0000006
1280,1708,0.0000008
1281,2953,0.0000014
1282,1251,0.0000006
1283,-1693,-0.0000008
1284,-2945,-0.0000014
1285,-1260,-0.0000006
1286,1675,0.0000008
1287,2934,0.0000014
1288,1264,0.0000006
1289,-1662,-0.0000008
1290,-2927,-0.0000014
1291,-1272,-0.0000006
1292,1645,0.0000008
1293,2916,0.0000014
1294,1277,0.0000006
1295,-1631,-0.0000008
1296,-2910,-0.0000014
1297,-1287,-0.0000006
1298,1613,0.0000008
1299,2900,0.0000014
1300,1292,0.0000006
1301,-1600,-0.0000007
1302,-2893,-0.0000013
1303,-1300,-0.0000006
1304,1583,0.0000007
1305,2882,0.0000013
1306,1304,0.0000006
1307,-1570,-0.0000007
1308,-2875,-0.0000013
1309,-1312,-0.0000006
1310,1552,0.0000007
1311,2863,0.0000013
1312,1317,0.0000006
1313,-1537,-0.0000007
1314,-2855,-0.0000013
1315,-1326,-0.0000006
1316,1518,0.0000007
1317,2843,0.0000013
1318,1331,0.0000006
1319,-1503,-0.0000007
1320,-2835,-0.0000013
1321,-1340,-0.0000006
1322,1484,0.0000007
1323,2823,0.0000013
1324,1345,0.0000006
1325,-1470,-0.0000007
1326,-2816,-0.0000013
1327,-1353,-0.0000006
1328,1453,0.0000007
1329,2804,0.0000013
1330,1356,0.0000006
1331,-1439,-0.0000007
1332,-2795,-0.0000013
1333,-1363,-0.0000006
1334,1421,0.0000007
1335,2782,0.0000013
1336,1366,0.0000006
1337,-1407,-0.0000007
1338,-2773,-0.0000013
1339,-1373,-0.0000006
1340,1389,0.0000006
1341,2760,0.0000013
1342,1376,0.0000006
1343,-1376,-0.0000006
1344,-2751,-0.0000013
1345,-1382,-0.0000006
1346,1359,0.0000006
1347,2737,0.0000013
1348,1383,0.0000006
1349,-1346,-0.0000006
1350,-2727,-0.0000013
1351,-1388,-0.0000006
1352,1329,0.0000006
1353,2713,0.0000013
1354,1389,0.0000006
1355,-1316,-0.0000006
1356,-2703,-0.0000013
1357,-1394,-0.0000006
1358,1298,0.0000006
1359,2688,0.0000013
1360,1396,0.0000007
1361,-1284,-0.0000006
1362,-2678,-0.0000012
1363,-1401,-0.0000007
1364,1267,0.0000006
1365,2664,0.0000012
1366,1402,0.0000007
1367,-1254,-0.0000006
1368,-2654,-0.0000012
1369,-1407,-0.0000007
1370,1237,0.0000006
1371,2640,0.0000012
1372,1408,0.0000007
1373,-1224,-0.0000006
1374,-2630,-0.0000012
1375,-1413,-0.0000007
1376,1207,0.0000006
1377,2616,0.0000012
1378,1414,0.0000007
1379,-1194,-0.0000006
1380,-2606,-0.0000012
1381,-1419,-0.0000007
1382,1177,0.0000005
1383,2592,0.0000012
1384,1420,0.0000007
1385,-1164,-0.0000005
1386,-2582,-0.0000012
1387,-1426,-0.0000007
1388,1146,0.0000005
1389,2569,0.0000012
1390,1429,0.0000007
1391,-1132,-0.0000005
1392,-2560,-0.0000012
1393,-1436,-0.0000007
1394,1114,0.0000005
1395,2547,0.0000012
1396,1438,0.0000007
1397,-1102,-0.0000005
1398,-2538,-0.0000012
1399,-1442,-0.0000007
1400,1087,0.0000005
1401,2526,0.0000012
1402,1443,0.0000007
1403,-1077,-0.0000005
1404,-2519,-0.0000012
1405,-1448,-0.0000007
1406,1063,0.0000005
1407,2508,0.0000012
1408,1449,0.0000007
1409,-1053,-0.0000005
1410,-2501,-0.0000012
1411,-1454,-0.0000007
1412,1038,0.0000005
1413,2489,0.0000012
1414,1456,0.0000007
1415,-1026,-0.0000005
1416,-2481,-0.0000012
1417,-1462,-0.0000007
1418,1010,0.0000005
1419,2469,0.0000011
1420,1464,0.0000007
1421,-998,-0.0000005
1422,-2461,-0.0000011
1423,-1470,-0.0000007
1424,982,0.0000005
1425,2449,0.0000011
1426,1472,0.0000007
1427,-970,-0.0000005
1428,-2441,-0.0000011
1429,-1478,-0.0000007
1430,954,0.0000004
1431,2429,0.0000011
1432,1480,0.0000007
1433,-942,-0.0000004
1434,-2421,-0.0000011
1435,-1486,-0.0000007
1436,926,0.0000004
1437,2408,0.0000011
1438,1487,0.0000007
1439,-913,-0.0000004
1440,-2398,-0.0000011
1441,-1492,-0.0000007
1442,897,0.0000004
1443,2385,0.0000011
1444,1492,0.0000007
1445,-886,-0.0000004
1446,-2376,-0.0000011
1447,-1496,-0.0000007
1448,871,0.0000004
1449,2363,0.0000011
1450,1496,0.0000007
1451,-860,-0.0000004
1452,-2354,-0.0000011
1453,-1500,-0.0000007
1454,845,0.0000004
1455,2341,0.0000011
1456,1500,0.0000007
1457,-834,-0.0000004
1458,-2332,-0.0000011
1459,-1503,-0.0000007
1460,820,0.0000004
1461,2318,0.0000011
1462,1501,0.0000007
1463,-810,-0.0000004
1464,-2308,-0.0000011
1465,-1503,-0.0000007
1466,796,0.0000004
1467,2294,0.0000011
1468,1501,0.0000007
1469,-786,-0.0000004
1470,-2284,-0.0000011
1471,-1503,-0.0000007
1472,771,0.0000004
1473,2269,0.0000011
1474,1502,0.0000007
1475,-759,-0.0000004
1476,-2258,-0.0000011
1477,-1505,-0.0000007
1478,743,0.0000003
1479,2243,0.0000010
1480,1504,0.0000007
1481,-732,-0.0000003
1482,-2233,-0.0000010
1483,-1506,-0.0000007
1484,718,0.0000003
1485,2219,0.0000010
1486,1504,0.0000007
1487,-708,-0.0000003
1488,-2209,-0.0000010
1489,-1506,-0.0000007
1490,694,0.0000003
1491,2195,0.0000010
1492,1504,0.0000007
1493,-684,-0.0000003
1494,-2185,-0.0000010
1495,-1506,-0.0000007
1496,670,0.0000003
1497,2171,0.0000010
1498,1504,0.0000007
1499,-660,-0.0000003
1500,-2161,-0.0000010
1501,-1506,-0.0000007
1502,646,0.0000003
1503,2147,0.0000010
1504,1504,0.0000007
1505,-636,-0.0000003
1506,-2138,-0.0000010
1507,-1507,-0.0000007
1508,623,0.0000003
1509,2126,0.0000010
1510,1506,0.0000007
1511,-614,-0.0000003
1512,-2118,-0.0000010
1513,-1509,-0.0000007
1514,601,0.0000003
1515,2106,0.0000010
1516,1508,0.0000007
1517,-592,-0.0000003
1518,-2098,-0.0000010
1519,-1511,-0.0000007
1520,579,0.0000003
1521,2085,0.0000010
1522,1509,0.0000007
1523,-570,-0.0000003
1524,-2076,-0.0000010
1525,-1510,-0.0000007
1526,558,0.0000003
1527,2063,0.0000010
1528,1507,0.0000007
1529,-550,-0.0000003
1530,-2054,-0.0000010
1531,-1508,-0.0000007
1532,538,0.0000003
1533,2041,0.0000010
1534,1505,0.0000007
1535,-530,-0.0000002
1536,-2032,-0.0000009
1537,-1506,-0.0000007
1538,517,0.0000002
1539,2018,0.0000009
1540,1504,0.0000007
1541,-507,-0.0000002
1542,-2008,-0.0000009
1543,-1505,-0.0000007
1544,494,0.0000002
1545,1993,0.0000009
1546,1501,0.0000007
1547,-485,-0.0000002
1548,-1982,-0.0000009
1549,-1501,-0.0000007
1550,472,0.0000002
1551,1967,0.0000009
1552,1497,0.0000007
1553,-463,-0.0000002
1554,-1956,-0.0000009
1555,-1497,-0.0000007
1556,450,0.0000002
1557,1941,0.0000009
1558,1493,0.0000007
1559,-441,-0.0000002
1560,-1930,-0.0000009
1561,-1493,-0.0000007
1562,428,0.0000002
1563,1915,0.0000009
1564,1489,0.0000007
1565,-419,-0.0000002
1566,-1904,-0.0000009
1567,-1489,-0.0000007
1568,407,0.0000002
1569,1890,0.0000009
1570,1484,0.0000007
1571,-400,-0.0000002
1572,-1880,-0.0000009
1573,-1483,-0.0000007
1574,389,0.0000002
1575,1866,0.0000009
1576,1478,0.0000007
1577,-382,-0.0000002
1578,-1856,-0.0000009
1579,-1477,-0.0000007
1580,371,0.0000002
1581,1842,0.0000009
1582,1472,0.0000007
1583,-364,-0.0000002
1584,-1833,-0.0000009
1585,-1473,-0.0000007
1586,353,0.0000002
1587,1822,0.0000008
1588,1471,0.0000007
1589,-346,-0.0000002
1590,-1815,-0.0000008
1591,-1473,-0.0000007
1592,335,0.0000002
1593,1804,0.0000008
1594,1471,0.0000007
1595,-328,-0.0000002
1596,-1797,-0.0000008
1597,-1473,-0.0000007
1598,317,0.0000001
1599,1786,0.0000008
1600,1471,0.0000007
1601,-310,-0.0000001
1602,-1779,-0.0000008
1603,-1473,-0.0000007
1604,299,0.0000001
1605,1768,0.0000008
1606,1471,0.0000007
1607,-292,-0.0000001
1608,-1761,-0.0000008
1609,-1473,-0.0000007
1610,281,0.0000001
1611,1750,0.0000008
1612,1471,0.0000007
1613,-274,-0.0000001
1614,-1743,-0.0000008
1615,-1473,-0.0000007
1616,262,0.0000001
1617,1731,0.0000008
1618,1472,0.0000007
1619,-254,-0.0000001
1620,-1724,-0.0000008
1621,-1474,-0.0000007
1622,243,0.0000001
1623,1713,0.0000008
1624,1472,0.0000007
1625,-236,-0.0000001
1626,-1705,-0.0000008
1627,-1473,-0.0000007
1628,224,0.0000001
1629,1692,0.0000008
1630,1470,0.0000007
1631,-216,-0.0000001
1632,-1683,-0.0000008
1633,-1471,-0.0000007
1634,204,0.0000001
1635,1670,0.0000008
1636,1468,0.0000007
1637,-196,-0.0000001
1638,-1661,-0.0000008
1639,-1469,-0.0000007
1640,184,0.0000001
1641,1648,0.0000008
1642,1466,0.0000007
1643,-176,-0.0000001
1644,-1639,-0.0000008
1645,-1467,-0.0000007
1646,164,0.0000001
1647,1626,0.0000008
1648,1464,0.0000007
1649,-156,-0.0000001
1650,-1617,-0.0000008
1651,-1465,-0.0000007
1652,144,0.0000001
1653,1604,0.0000007
1654,1462,0.0000007
1655,-136,-0.0000001
1656,-1595,-0.0000007
1657,-1462,-0.0000007
1658,125,0.0000001
1659,1581,0.0000007
1660,1457,0.0000007
1661,-118,-0.0000001
1662,-1571,-0.0000007
1663,-1456,-0.0000007
1664,107,0.0000000
1665,1557,0.0000007
1666,1451,0.0000007
1667,-101,-0.0000000
1668,-1548,-0.0000007
1669,-1449,-0.0000007
1670,92,0.0000000
1671,1535,0.0000007
1672,1443,0.0000007
1673,-87,-0.0000000
1674,-1527,-0.0000007
1675,-1442,-0.0000007
1676,79,0.0000000
1677,1516,0.0000007
1678,1437,0.0000007
1679,-75,-0.0000000
1680,-1509,-0.0000007
1681,-1436,-0.0000007
1682,67,0.0000000
1683,1498,0.0000007
1684,1431,0.0000007
1685,-63,-0.0000000
1686,-1491,-0.0000007
1687,-1430,-0.0000007
1688,55,0.0000000
1689,1480,0.0000007
1690,1425,0.0000007
1691,-51,-0.0000000
1692,-1473,-0.0000007
1693,-1424,-0.0000007
1694,43,0.0000000
1695,1462,0.0000007
1696,1419,0.0000007
1697,-39,-0.0000000
1698,-1455,-0.0000007
1699,-1418,-0.0000007
1700,31,0.0000000
1701,1444,0.0000007
1702,1413,0.0000007
1703,-27,-0.0000000
1704,-1437,-0.0000007
1705,-1412,-0.0000007
1706,19,0.0000000
1707,1426,0.0000007
1708,1407,0.0000007
1709,-15,-0.0000000
1710,-1419,-0.0000007
1711,-1406,-0.0000007
1712,7,0.0000000
1713,1408,0.0000007
1714,1401,0.0000007
1715,-3,-0.0000000
1716,-1401,-0.0000007
1717,-1400,-0.0000007
1718,-4,-0.0000000
1719,1390,0.0000006
1720,1395,0.0000006
1721,8,0.0000000
1722,-1383,-0.0000006
1723,-1394,-0.0000006
1724,-16,-0.0000000
1725,1372,0.0000006
1726,1389,0.0000006
1727,21,0.0000000
1728,-1364,-0.0000006
1729,-1389,-0.0000006
1730,-31,-0.0000000
1731,1352,0.0000006
1732,1385,0.0000006
1733,36,0.0000000
1734,-1345,-0.0000006
1735,-1384,-0.0000006
1736,-44,-0.0000000
1737,1333,0.0000006
1738,1378,0.0000006
1739,49,0.0000000
1740,-1324,-0.0000006
1741,-1376,-0.0000006
1742,-58,-0.0000000
1743,1311,0.0000006
1744,1370,0.0000006
1745,63,0.0000000
1746,-1302,-0.0000006
1747,-1368,-0.0000006
1748,-72,-0.0000000
1749,1289,0.0000006
1750,1362,0.0000006
1751,77,0.0000000
1752,-1281,-0.0000006
1753,-1361,-0.0000006
1754,-85,-0.0000000
1755,1270,0.0000006
1756,1356,0.0000006
1757,89,0.0000000
1758,-1263,-0.0000006
1759,-1355,-0.0000006
1760,-97,-0.0000000
1761,1252,0.0000006
1762,1350,0.0000006
1763,101,0.0000000
1764,-1245,-0.0000006
1765,-1349,-0.0000006
1766,-109,-0.0000001
1767,1234,0.0000006
1768,1344,0.0000006
1769,113,0.0000001
1770,-1227,-0.0000006
1771,-1343,-0.0000006
1772,-121,-0.0000001
1773,1216,0.0000006
1774,1338,0.0000006
1775,125,0.0000001
1776,-1209,-0.0000006
1777,-1337,-0.0000006
1778,-133,-0.0000001
1779,1198,0.0000006
1780,1332,0.0000006
1781,137,0.0000001
1782,-1191,-0.0000006
1783,-1331,-0.0000006
1784,-145,-0.0000001
1785,1180,0.0000005
1786,1326,0.0000006
1787,149,0.0000001
1788,-1173,-0.0000005
1789,-1325,-0.0000006
1790,-157,-0.0000001
1791,1162,0.0000005
1792,1320,0.0000006
1793,161,0.0000001
1794,-1155,-0.0000005
1795,-1319,-0.0000006
1796,-168,-0.0000001
1797,1145,0.0000005
1798,1313,0.0000006
1799,170,0.0000001
1800,-1139,-0.0000005
1801,-1311,-0.0000006
1802,-176,-0.0000001
1803,1129,0.0000005
1804,1305,0.0000006
1805,178,0.0000001
1806,-1123,-0.0000005
1807,-1303,-0.0000006
1808,-184,-0.0000001
1809,1113,0.0000005
1810,1297,0.0000006
1811,186,0.0000001
1812,-1107,-0.0000005
1813,-1295,-0.0000006
1814,-192,-0.0000001
1815,1097,0.0000005
1816,1289,0.0000006
1817,194,0.0000001
1818,-1091,-0.0000005
1819,-1287,-0.0000006
1820,-200,-0.0000001
1821,1081,0.0000005
1822,1280,0.0000006
1823,201,0.0000001
1824,-1074,-0.0000005
1825,-1276,-0.0000006
1826,-206,-0.0000001
1827,1063,0.0000005
1828,1268,0.0000006
1829,207,0.0000001
1830,-1056,-0.0000005
1831,-1264,-0.0000006
1832,-212,-0.0000001
1833,1046,0.0000005
1834,1257,0.0000006
1835,212,0.0000001
1836,-1041,-0.0000005
1837,-1254,-0.0000006
1838,-216,-0.0000001
1839,1032,0.0000005
1840,1247,0.0000006
1841,216,0.0000001
1842,-1027,-0.0000005
1843,-1244,-0.0000006
1844,-220,-0.0000001
1845,1018,0.0000005
1846,1237,0.0000006
1847,220,0.0000001
1848,-1013,-0.0000005
1849,-1234,-0.0000006
1850,-224,-0.0000001
1851,1004,0.0000005
1852,1227,0.0000006
1853,224,0.0000001
1854,-999,-0.0000005
1855,-1224,-0.0000006
1856,-228,-0.0000001
1857,990,0.0000005
1858,1217,0.0000006
1859,228,0.0000001
1860,-985,-0.0000005
1861,-1214,-0.0000006
1862,-232,-0.0000001
1863,975,0.0000005
1864,1206,0.0000006
1865,233,0.0000001
1866,-968,-0.0000005
1867,-1202,-0.0000006
1868,-238,-0.0000001
1869,957,0.0000004
1870,1194,0.0000006
1871,239,0.0000001
1872,-950,-0.0000004
1873,-1190,-0.0000006
1874,-245,-0.0000001
1875,938,0.0000004
1876,1183,0.0000006
1877,248,0.0000001
1878,-930,-0.0000004
1879,-1180,-0.0000005
1880,-255,-0.0000001
1881,918,0.0000004
1882,1173,0.0000005
1883,257,0.0000001
1884,-911,-0.0000004
1885,-1169,-0.0000005
1886,-262,-0.0000001
1887,900,0.0000004
1888,1161,0.0000005
1889,263,0.0000001
1890,-893,-0.0000004
1891,-1157,-0.0000005
1892,-268,-0.0000001
1893,882,0.0000004
1894,1149,0.0000005
1895,269,0.0000001
1896,-875,-0.0000004
1897,-1145,-0.0000005
1898,-274,-0.0000001
1899,864,0.0000004
1900,1137,0.0000005
1901,275,0.0000001
1902,-857,-0.0000004
1903,-1133,-0.0000005
1904,-280,-0.0000001
1905,847,0.0000004
1906,1126,0.0000005
1907,280,0.0000001
1908,-842,-0.0000004
1909,-1123,-0.0000005
1910,-284,-0.0000001
1911,833,0.0000004
1912,1116,0.0000005
1913,284,0.0000001
1914,-828,-0.0000004
1915,-1113,-0.0000005
1916,-288,-0.0000001
1917,819,0.0000004
1918,1106,0.0000005
1919,288,0.0000001
1920,-814,-0.0000004
1921,-1103,-0.0000005
1922,-292,-0.0000001
1923,805,0.0000004
1924,1096,0.0000005
1925,292,0.0000001
1926,-800,-0.0000004
1927,-1093,-0.0000005
1928,-296,-0.0000001
1929,791,0.0000004
1930,1086,0.0000005
1931,296,0.0000001
1932,-786,-0.0000004
1933,-1083,-0.0000005
1934,-300,-0.0000001
1935,777,0.0000004
1936,1076,0.0000005
1937,300,0.0000001
1938,-772,-0.0000004
1939,-1073,-0.0000005
1940,-304,-0.0000001
1941,763,0.0000004
1942,1066,0.0000005
1943,304,0.0000001
1944,-758,-0.0000004
1945,-1063,-0.0000005
1946,-308,-0.0000001
1947,749,0.0000003
1948,1056,0.0000005
1949,308,0.0000001
1950,-744,-0.0000003
1951,-1053,-0.0000005
1952,-312,-0.0000001
1953,735,0.0000003
1954,1046,0.0000005
1955,312,0.0000001
1956,-730,-0.0000003
1957,-1043,-0.0000005
1958,-316,-0.0000001
1959,721,0.0000003
1960,1036,0.0000005
1961,316,0.0000001
1962,-716,-0.0000003
1963,-1033,-0.0000005
1964,-320,-0.0000001
1965,707,0.0000003
1966,1026,0.0000005
1967,320,0.0000001
1968,-702,-0.0000003
1969,-1023,-0.0000005
1970,-324,-0.0000002
1971,693,0.0000003
1972,1016,0.0000005
1973,324,0.0000002
1974,-688,-0.0000003
1975,-1013,-0.0000005
1976,-328,-0.0000002
1977,679,0.0000003
1978,1006,0.0000005
1979,328,0.0000002
1980,-674,-0.0000003
1981,-1003,-0.0000005
1982,-332,-0.0000002
1983,665,0.0000003
1984,996,0.0000005
1985,331,0.0000002
1986,-662,-0.0000003
1987,-993,-0.0000005
1988,-332,-0.0000002
1989,656,0.0000003
1990,987,0.0000005
1991,330,0.0000002
1992,-655,-0.0000003
1993,-986,-0.0000005
1994,-332,-0.0000002
1995,650,0.0000003
1996,981,0.0000005
1997,330,0.0000002
1998,-649,-0.0000003
1999,-980,-0.0000005
2000,-332,-0.0000002
2001,644,0.0000003
2002,975,0.0000005
2003,330,0.0000002
2004,-643,-0.0000003
2005,-974,-0.0000005
2006,-332,-0.0000002
2007,638,0.0000003
2008,969,0.0000005
2009,330,0.0000002
2010,-637,-0.0000003
2011,-968,-0.0000005
2012,-332,-0.0000002
2013,632,0.0000003
2014,963,0.0000004
2015,330,0.0000002
2016,-631,-0.0000003
2017,-962,-0.0000004
2018,-332,-0.0000002
2019,626,0.0000003
2020,957,0.0000004
2021,330,0.0000002
2022,-625,-0.0000003
2023,-956,-0.0000004
2024,-332,-0.0000002
2025,620,0.0000003
2026,951,0.0000004
2027,330,0.0000002
2028,-619,-0.0000003
2029,-950,-0.0000004
2030,-332,-0.0000002
2031,614,0.0000003
2032,945,0.0000004
2033,330,0.0000002
2034,-613,-0.0000003
2035,-944,-0.0000004
2036,-332,-0.0000002
2037,608,0.0000003
2038,939,0.0000004
2039,330,0.0000002
2040,-607,-0.0000003
2041,-938,-0.0000004
2042,-332,-0.0000002
2043,601,0.0000003
2044,932,0.0000004
2045,331,0.0000002
2046,-598,-0.0000003
2047,-930,-0.0000004
2048,-334,-0.0000002
2049,591,0.0000003
2050,924,0.0000004
2051,333,0.0000002
2052,-588,-0.0000003
2053,-922,-0.0000004
2054,-336,-0.0000002
2055,581,0.0000003
2056,916,0.0000004
2057,335,0.0000002
2058,-578,-0.0000003
2059,-914,-0.0000004
2060,-338,-0.0000002
2061,571,0.0000003
2062,908,0.0000004
2063,337,0.0000002
2064,-568,-0.0000003
2065,-906,-0.0000004
2066,-340,-0.0000002
2067,561,0.0000003
2068,900,0.0000004
2069,339,0.0000002
2070,-558,-0.0000003
2071,-898,-0.0000004
2072,-342,-0.0000002
2073,551,0.0000003
2074,892,0.0000004
2075,341,0.0000002
2076,-548,-0.0000003
2077,-890,-0.0000004
2078,-344,-0.0000002
2079,541,0.0000003
2080,884,0.0000004
2081,343,0.0000002
2082,-538,-0.0000003
2083,-882,-0.0000004
2084,-346,-0.0000002
2085,531,0.0000002
2086,876,0.0000004
2087,345,0.0000002
2088,-528,-0.0000002
2089,-874,-0.0000004
2090,-348,-0.0000002
2091,521,0.0000002
2092,868,0.0000004
2093,347,0.0000002
2094,-518,-0.0000002
2095,-866,-0.0000004
2096,-350,-0.0000002
2097,511,0.0000002
2098,860,0.0000004
2099,349,0.0000002
2100,-508,-0.0000002
2101,-858,-0.0000004
2102,-352,-0.0000002
2103,501,0.0000002
2104,852,0.0000004
2105,351,0.0000002
2106,-498,-0.0000002
2107,-850,-0.0000004
2108,-354,-0.0000002
2109,491,0.0000002
2110,844,0.0000004
2111,353,0.0000002
2112,-488,-0.0000002
2113,-842,-0.0000004
2114,-356,-0.0000002
2115,482,0.0000002
2116,837,0.0000004
2117,354,0.0000002
2118,-481,-0.0000002
2119,-836,-0.0000004
2120,-356,-0.0000002
2121,476,0.0000002
2122,831,0.0000004
2123,354,0.0000002
2124,-475,-0.0000002
2125,-830,-0.0000004
2126,-356,-0.0000002
2127,470,0.0000002
2128,825,0.0000004
2129,354,0.0000002
2130,-469,-0.0000002
2131,-824,-0.0000004
2132,-356,-0.0000002
2133,464,0.0000002
2134,819,0.0000004
2135,354,0.0000002
2136,-463,-0.0000002
2137,-818,-0.0000004
2138,-356,-0.0000002
2139,458,0.0000002
2140,813,0.0000004
2141,354,0.0000002
2142,-457,-0.0000002
2143,-812,-0.0000004
2144,-356,-0.0000002
2145,452,0.0000002
2146,807,0.0000004
2147,354,0.0000002
2148,-451,-0.0000002
2149,-806,-0.0000004
2150,-356,-0.0000002
2151,446,0.0000002
2152,801,0.0000004
2153,355,0.0000002
2154,-444,-0.0000002
2155,-801,-0.0000004
2156,-359,-0.0000002
2157,438,0.0000002
2158,797,0.0000004
2159,359,0.0000002
2160,-436,-0.0000002
2161,-797,-0.0000004
2162,-363,-0.0000002
2163,430,0.0000002
2164,793,0.0000004
2165,363,0.0000002
2166,-428,-0.0000002
2167,-793,-0.0000004
2168,-367,-0.0000002
2169,422,0.0000002
2170,789,0.0000004
2171,367,0.0000002
2172,-420,-0.0000002
2173,-789,-0.0000004
2174,-371,-0.0000002
2175,414,0.0000002
2176,785,0.0000004
2177,371,0.0000002
2178,-412,-0.0000002
2179,-785,-0.0000004
2180,-375,-0.0000002
2181,406,0.0000002
2182,781,0.0000004
2183,375,0.0000002
2184,-404,-0.0000002
2185,-781,-0.0000004
2186,-379,-0.0000002
2187,398,0.0000002
2188,777,0.0000004
2189,379,0.0000002
2190,-396,-0.0000002
2191,-777,-0.0000004
2192,-383,-0.0000002
2193,390,0.0000002
2194,773,0.0000004
2195,383,0.0000002
2196,-388,-0.0000002
2197,-773,-0.0000004
2198,-387,-0.0000002
2199,383,0.0000002
2200,769,0.0000004
2201,386,0.0000002
2202,-382,-0.0000002
2203,-768,-0.0000004
2204,-388,-0.0000002
2205,377,0.0000002
2206,763,0.0000004
2207,386,0.0000002
2208,-376,-0.0000002
2209,-762,-0.0000004
2210,-388,-0.0000002
2211,371,0.0000002
2212,757,0.0000004
2213,386,0.0000002
2214,-370,-0.0000002
2215,-756,-0.0000004
2216,-388,-0.0000002
2217,365,0.0000002
2218,751,0.0000003
2219,386,0.0000002
2220,-364,-0.0000002
2221,-750,-0.0000003
2222,-388,-0.0000002
2223,359,0.0000002
2224,745,0.0000003
2225,386,0.0000002
2226,-358,-0.0000002
2227,-744,-0.0000003
2228,-388,-0.0000002
2229,353,0.0000002
2230,739,0.0000003
2231,386,0.0000002
2232,-352,-0.0000002
2233,-738,-0.0000003
2234,-388,-0.0000002
2235,347,0.0000002
2236,733,0.0000003
2237,386,0.0000002
2238,-346,-0.0000002
2239,-732,-0.0000003
2240,-388,-0.0000002
2241,341,0.0000002
2242,727,0.0000003
